"time_est","time","est_hour","weekday_est","movement","count1"
"1486073844144","2017/02/02 22:17:24","22","4","2","1"
"1486073853134","2017/02/02 22:17:33","22","4","2","1"
"1486073857123","2017/02/02 22:17:37","22","4","2","1"
"1486073861140","2017/02/02 22:17:41","22","4","2","1"
"1486073869216","2017/02/02 22:17:49","22","4","2","1"
"1486073877146","2017/02/02 22:17:57","22","4","2","1"
"1486073877162","2017/02/02 22:17:57","22","4","2","1"
"1486073893190","2017/02/02 22:18:13","22","4","2","1"
"1486073927230","2017/02/02 22:18:47","22","4","2","1"
"1486114521081","2017/02/03 09:35:21","9","5","2","1"
"1486140815073","2017/02/03 16:53:35","16","5","2","1"
"1486210582073","2017/02/04 12:16:22","12","6","2","1"
"1486211400214","2017/02/04 12:30:00","12","6","2","1"
"1486211404162","2017/02/04 12:30:04","12","6","2","1"
"1486211418190","2017/02/04 12:30:18","12","6","2","1"
"1486211454182","2017/02/04 12:30:54","12","6","2","1"
"1486211466176","2017/02/04 12:31:06","12","6","2","1"
"1486211480177","2017/02/04 12:31:20","12","6","2","1"
"1486211541149","2017/02/04 12:32:21","12","6","2","1"
"1486211584203","2017/02/04 12:33:04","12","6","2","1"
"1486211594244","2017/02/04 12:33:14","12","6","2","1"
"1486211600158","2017/02/04 12:33:20","12","6","2","1"
"1486211606189","2017/02/04 12:33:26","12","6","2","1"
"1486211617312","2017/02/04 12:33:37","12","6","2","1"
"1486211651178","2017/02/04 12:34:11","12","6","2","1"
"1486211659194","2017/02/04 12:34:19","12","6","2","1"
"1486211663223","2017/02/04 12:34:23","12","6","2","1"
"1486211668247","2017/02/04 12:34:28","12","6","2","1"
"1486211690150","2017/02/04 12:34:50","12","6","2","1"
"1486211771203","2017/02/04 12:36:11","12","6","2","1"
"1486211779243","2017/02/04 12:36:19","12","6","2","1"
"1486211782185","2017/02/04 12:36:22","12","6","2","1"
"1486211786290","2017/02/04 12:36:26","12","6","2","1"
"1486211835207","2017/02/04 12:37:15","12","6","2","1"
"1486211835214","2017/02/04 12:37:15","12","6","2","1"
"1486211845190","2017/02/04 12:37:25","12","6","2","1"
"1486211909210","2017/02/04 12:38:29","12","6","2","1"
"1486211915355","2017/02/04 12:38:35","12","6","2","1"
"1486211922226","2017/02/04 12:38:42","12","6","2","1"
"1486214540732","2017/02/04 13:22:20","13","6","2","1"
"1486214611153","2017/02/04 13:23:31","13","6","2","1"
"1486214622206","2017/02/04 13:23:42","13","6","2","1"
"1486214626174","2017/02/04 13:23:46","13","6","2","1"
"1486214630229","2017/02/04 13:23:50","13","6","2","1"
"1486214641215","2017/02/04 13:24:01","13","6","2","1"
"1486214650313","2017/02/04 13:24:10","13","6","2","1"
"1486214651178","2017/02/04 13:24:11","13","6","2","1"
"1486214660157","2017/02/04 13:24:20","13","6","2","1"
"1486214669204","2017/02/04 13:24:29","13","6","2","1"
"1486214672186","2017/02/04 13:24:32","13","6","2","1"
"1486214730163","2017/02/04 13:25:30","13","6","2","1"
"1486214817215","2017/02/04 13:26:57","13","6","2","1"
"1486214829232","2017/02/04 13:27:09","13","6","2","1"
"1486214829250","2017/02/04 13:27:09","13","6","2","1"
"1486214842220","2017/02/04 13:27:22","13","6","2","1"
"1486214850237","2017/02/04 13:27:30","13","6","2","1"
"1486214853343","2017/02/04 13:27:33","13","6","2","1"
"1486214858177","2017/02/04 13:27:38","13","6","2","1"
"1486214866175","2017/02/04 13:27:46","13","6","2","1"
"1486214872121","2017/02/04 13:27:52","13","6","2","1"
"1486214873124","2017/02/04 13:27:53","13","6","2","1"
"1486214879140","2017/02/04 13:27:59","13","6","2","1"
"1486214886240","2017/02/04 13:28:06","13","6","2","1"
"1486214888202","2017/02/04 13:28:08","13","6","2","1"
"1486214892143","2017/02/04 13:28:12","13","6","2","1"
"1486214899111","2017/02/04 13:28:19","13","6","2","1"
"1486214940124","2017/02/04 13:29:00","13","6","2","1"
"1486214948185","2017/02/04 13:29:08","13","6","2","1"
"1486214955235","2017/02/04 13:29:15","13","6","2","1"
"1486214957192","2017/02/04 13:29:17","13","6","2","1"
"1486214963222","2017/02/04 13:29:23","13","6","2","1"
"1486214969157","2017/02/04 13:29:29","13","6","2","1"
"1486214974304","2017/02/04 13:29:34","13","6","2","1"
"1486214976170","2017/02/04 13:29:36","13","6","2","1"
"1486214990192","2017/02/04 13:29:50","13","6","2","1"
"1486214996190","2017/02/04 13:29:56","13","6","2","1"
"1486214999212","2017/02/04 13:29:59","13","6","2","1"
"1486215001213","2017/02/04 13:30:01","13","6","2","1"
"1486215006163","2017/02/04 13:30:06","13","6","2","1"
"1486215013291","2017/02/04 13:30:13","13","6","2","1"
"1486215013295","2017/02/04 13:30:13","13","6","2","1"
"1486215020171","2017/02/04 13:30:20","13","6","2","1"
"1486215117181","2017/02/04 13:31:57","13","6","2","1"
"1486215126147","2017/02/04 13:32:06","13","6","2","1"
"1486215136138","2017/02/04 13:32:16","13","6","2","1"
"1486215136144","2017/02/04 13:32:16","13","6","2","1"
"1486215159198","2017/02/04 13:32:39","13","6","2","1"
"1486215167195","2017/02/04 13:32:47","13","6","2","1"
"1486215169171","2017/02/04 13:32:49","13","6","2","1"
"1486215175163","2017/02/04 13:32:55","13","6","2","1"
"1486215182250","2017/02/04 13:33:02","13","6","2","1"
"1486215187237","2017/02/04 13:33:07","13","6","2","1"
"1486215190230","2017/02/04 13:33:10","13","6","2","1"
"1486215241128","2017/02/04 13:34:01","13","6","2","1"
"1486241783164","2017/02/04 20:56:23","20","6","2","1"
"1486241844173","2017/02/04 20:57:24","20","6","2","1"
"1486241851182","2017/02/04 20:57:31","20","6","2","1"
"1486241860241","2017/02/04 20:57:40","20","6","2","1"
"1486241860248","2017/02/04 20:57:40","20","6","2","1"
"1486241868237","2017/02/04 20:57:48","20","6","2","1"
"1486241877218","2017/02/04 20:57:57","20","6","2","1"
"1486241882159","2017/02/04 20:58:02","20","6","2","1"
"1486241888154","2017/02/04 20:58:08","20","6","2","1"
"1486241896213","2017/02/04 20:58:16","20","6","2","1"
"1486241904201","2017/02/04 20:58:24","20","6","2","1"
"1486241904207","2017/02/04 20:58:24","20","6","2","1"
"1486241913171","2017/02/04 20:58:33","20","6","2","1"
"1486241922158","2017/02/04 20:58:42","20","6","2","1"
"1486241925141","2017/02/04 20:58:45","20","6","2","1"
"1486241964185","2017/02/04 20:59:24","20","6","2","1"
"1486241975277","2017/02/04 20:59:35","20","6","2","1"
"1486241983174","2017/02/04 20:59:43","20","6","2","1"
"1486241985281","2017/02/04 20:59:45","20","6","2","1"
"1486241995199","2017/02/04 20:59:55","20","6","2","1"
"1486242004220","2017/02/04 21:00:04","21","6","2","1"
"1486242007282","2017/02/04 21:00:07","21","6","2","1"
"1486242016222","2017/02/04 21:00:16","21","6","2","1"
"1486242026196","2017/02/04 21:00:26","21","6","2","1"
"1486242033157","2017/02/04 21:00:33","21","6","2","1"
"1486242060184","2017/02/04 21:01:00","21","6","2","1"
"1486242071239","2017/02/04 21:01:11","21","6","2","1"
"1486242076186","2017/02/04 21:01:16","21","6","2","1"
"1486242078134","2017/02/04 21:01:18","21","6","2","1"
"1486242085236","2017/02/04 21:01:25","21","6","2","1"
"1486242092198","2017/02/04 21:01:32","21","6","2","1"
"1486242094164","2017/02/04 21:01:34","21","6","2","1"
"1486242099157","2017/02/04 21:01:39","21","6","2","1"
"1486242105242","2017/02/04 21:01:45","21","6","2","1"
"1486242110223","2017/02/04 21:01:50","21","6","2","1"
"1486242112164","2017/02/04 21:01:52","21","6","2","1"
"1486242118199","2017/02/04 21:01:58","21","6","2","1"
"1486242124162","2017/02/04 21:02:04","21","6","2","1"
"1486242124168","2017/02/04 21:02:04","21","6","2","1"
"1486242130208","2017/02/04 21:02:10","21","6","2","1"
"1486242136189","2017/02/04 21:02:16","21","6","2","1"
"1486242139156","2017/02/04 21:02:19","21","6","2","1"
