"time_est","time","est_hour","weekday_est","movement","count1"
"1487106533545","2017/02/14 21:08:53","21","2","1","1"
"1487106635198","2017/02/14 21:10:35","21","2","1","1"
"1487106702173","2017/02/14 21:11:42","21","2","1","1"
"1487106867157","2017/02/14 21:14:27","21","2","1","1"
"1487107008146","2017/02/14 21:16:48","21","2","1","1"
"1487107040183","2017/02/14 21:17:20","21","2","1","1"
"1487107059278","2017/02/14 21:17:39","21","2","1","1"
"1487117628246","2017/02/15 00:13:48","0","3","1","1"
"1487117628326","2017/02/15 00:13:48","0","3","1","1"
"1487145797284","2017/02/15 08:03:17","8","3","1","1"
"1487146238763","2017/02/15 08:10:38","8","3","1","1"
"1487146239041","2017/02/15 08:10:39","8","3","1","1"
"1487170828998","2017/02/15 15:00:28","15","3","1","1"
"1487219950099","2017/02/16 04:39:10","4","4","1","1"
"1487219950113","2017/02/16 04:39:10","4","4","1","1"
"1487258729986","2017/02/16 15:25:29","15","4","1","2"
"1487265046133","2017/02/16 17:10:46","17","4","1","2"
"1487295809993","2017/02/17 01:43:29","1","5","1","1"
"1487295809998","2017/02/17 01:43:29","1","5","1","1"
"1487322866205","2017/02/17 09:14:26","9","5","1","1"
"1487330271255","2017/02/17 11:17:51","11","5","1","1"
"1487330271290","2017/02/17 11:17:51","11","5","1","1"
"1487345508156","2017/02/17 15:31:48","15","5","1","1"
"1487358916412","2017/02/17 19:15:16","19","5","1","1"
"1487358916421","2017/02/17 19:15:16","19","5","1","1"
"1487360010380","2017/02/17 19:33:30","19","5","1","1"
"1487360011477","2017/02/17 19:33:31","19","5","1","1"
"1487360704329","2017/02/17 19:45:04","19","5","1","1"
"1487360704360","2017/02/17 19:45:04","19","5","1","1"
"1487377777119","2017/02/18 00:29:37","0","6","1","1"
"1487377777126","2017/02/18 00:29:37","0","6","1","1"
"1487418190115","2017/02/18 11:43:10","11","6","1","2"
"1487418455121","2017/02/18 11:47:35","11","6","1","2"
"1487418569119","2017/02/18 11:49:29","11","6","1","2"
